gender,weight,height
Female,61.924,125.822
Female,62.737,141.343
Female,63.093,137.112
Female,58.431,114.504
Female,69.358,181.621
Female,67.461,157.259
Female,62.836,128.851
Female,60.281,116.468
Female,67.281,151.007
Female,69.382,182.309
Female,60.399,123.831
Female,62.432,116.161
Female,62.231,142.156
Female,60.076,139.085
Female,65.499,146.784
Female,61.238,130.528
Female,60.181,126.346
Female,61.478,116.277
Female,68.555,151.786
Female,67.978,157.834
Female,60.501,120.997
Female,62.048,141.225
Female,60.183,99.355
Female,66.247,154.406
Female,65.924,137.199
Female,63.642,121.495
Female,62.158,133.952
Female,67.031,145.525
Female,62.718,113.622
Female,58.597,107.048
Female,66.875,146.058
Female,65.179,149.947
Female,63.676,122.345
Female,63.217,134.896
Female,63.466,132.362
Female,66.081,150.706
Female,64.562,142.842
Female,67.1,148.563
Female,65.039,129.511
Female,62.321,139.321
Female,68.375,163.81
Female,61.512,136.425
Female,63.159,132.234
Female,62.216,133.615
Female,65.564,134.621
Female,64.563,137.44
Female,65.095,156.062
Female,61.816,118.326
Female,64.656,136.044
Female,66.23,152.313
Female,63.715,127.877
Female,61.82,121.58
Female,63.553,141.953
Female,63.853,137.149
Female,63.556,134.751
Female,66.156,151.567
Female,62.39,110.806
Female,68.874,165.592
Female,65.248,137.164
Female,59.718,109.817
Female,61.019,120.827
Female,59.109,104.877
Female,61.667,115.678
Female,62.365,128.42
Female,66.035,132.261
Female,64.261,131.396
Female,61.551,124.514
Female,61.627,134.335
Female,65.255,137.416
Female,64.689,120.089
Female,64.205,143.623
Female,61.539,125.497
Female,62.775,137.51
Female,60.125,111.577
Female,66.791,142.776
Female,64.109,131.779
Female,60.133,129.735
Female,64.547,143.191
Female,64.755,146.116
Female,63.579,144.055
Female,61.952,127.313
Female,62.154,134.028
Female,64.904,152.573
Female,62.943,136.773
Female,58.51,113.789
Female,65.687,144.499
Female,62.337,134.112
Female,59.904,119.581
Female,64.684,144.405
Female,64.854,158.446
Female,60.668,123.625
Female,63.788,128.204
Female,68.078,182.7
Female,62.718,116.056
Female,60.926,114.784
Female,63.355,122.116
Female,67.204,156.172
Female,58.324,117.053
Female,68.014,171.798
Female,60.014,133.328
Female,64.113,146.891
Female,69.445,164.37
Female,65.721,140.025
Female,66.379,153.447
Female,64.762,135.78
Female,62.831,142.565
Female,56.949,107.172
Female,61.753,113.006
Female,67.743,152.65
Female,65.257,155.165
Female,63.042,119.937
Female,63.428,132.358
Female,59.942,123.498
Female,67.426,156.665
Female,63.551,129.162
Female,63.595,145.478
Female,63.951,132.106
Female,62.642,146.738
Female,58.62,114.051
Female,62.049,116.514
Female,65.085,149.194
Female,64.555,134.547
Female,62.181,133.884
Female,60.401,118.714
Female,56.678,97.27
Female,62.448,132.337
Female,65.164,151.978
Female,61.921,115.875
Female,54.617,71.394
Female,55.74,108.122
Female,62.277,130.091
Female,62.571,126.181
Female,62.408,142.764
Female,60.177,98.745
Female,61.668,134.733
Female,67.336,164.929
Female,68.78,176.451
Female,60.542,102.546
Female,63.806,145.43
Female,65.738,144.09
Female,60.219,109.191
Female,62.894,118.218
Female,66.683,147.153
Female,62.73,110.242
Female,65.449,140.609
Female,61.706,124.812
Female,67.531,157.715
Female,61.612,117.103
Female,63.94,149.857
Female,66.294,153.139
Female,68.225,162.925
Female,66.643,162.16
Female,64.323,148.651
Female,67.296,162.528
Female,61.866,106.732
Female,61.64,117.849
Female,62.073,103.141
Female,64.368,126.519
Female,69.136,165.682
Female,63.423,138.428
Female,65.881,151.065
Female,63.342,138.946
Female,66.208,147.856
Female,68.787,168.945
Female,64.704,152.58
Female,64.742,152.979
Female,65.608,154.229
Female,66.235,145.217
Female,65.108,157.584
Female,65.77,152.683
Female,66.674,148.429
Female,61.924,130.767
Female,66.063,160.292
Female,67.162,160.201
Female,56.975,89.17
Female,64.081,157.589
Female,63.207,140.458
Female,57.982,92.118
Female,62.636,129.573
Female,67.277,146.492
Female,69.083,163.632
Female,62.38,130.781
Female,64.861,159.568
Female,62.234,122.76
Female,70.642,183.287
Female,65.39,140.72
Female,63.31,134.418
Female,66.265,158.743
Female,66.283,132.756
Female,63.243,119.23
Female,64.416,117.337
Female,70.015,188.618
Female,69.735,159.63
Female,61.891,110.92
Female,64.211,158.206
Female,62.507,126.115
Female,64.255,124.9
Female,62.805,124.765
Female,62.253,122.58
Female,63.061,133.944
Female,61.957,130.972
Female,59.177,115.449
Female,66.383,150.142
Female,65.074,149.23
Female,60.716,130.648
Female,62.644,123.793
Female,60.955,105.881
Female,68.85,178.295
Female,63.594,144.419
Female,64.217,145.603
Female,64.451,153.022
Female,56.789,95.328
Female,67.008,151.735
Female,68.992,183.639
Female,59.761,100.362
Female,64.409,131.524
Female,61.58,137.053
Female,63.151,140.68
Female,58.037,100.497
Female,66.584,143.296
Female,66.983,140.017
Female,66.04,137.875
Female,64.603,148.639
Female,65.936,135.927
Female,65.655,143.533
Female,60.266,113.07
Female,62.936,130.844
Female,66.119,167.574
Female,64.306,132.864
Female,64.173,149.327
Female,64.035,138.701
Female,62.646,122.336
Female,63.565,134.801
Female,61.307,119.632
Female,64.641,119.329
Female,63.898,126.615
Female,59.34,105.299
Female,66.124,143.371
Female,64.665,145.979
Female,60.315,111.975
Female,66.855,164.243
Female,62.859,134.052
Female,60.175,110.776
Female,63.282,128.49
Female,63.137,117.305
Female,67.213,165.079
Female,60.162,130.821
Female,68.967,152.431
Female,61.895,153.466
Female,67.739,172.363
Female,62.064,125.144
Female,62.193,121.589
Female,64.736,132.594
Female,63.959,159.709
Female,63.925,139.653
Female,63.014,144.44
Female,63.349,144.073
Female,61.737,106.439
Female,65.319,154.481
Female,61.836,118.361
Female,66.152,145.177
Female,66.422,142.123
Female,63.527,131.806
Female,65.2,148.078
Female,65.204,130.228
Female,67.462,156.307
Female,62.98,129.923
Female,62.159,121.789
Female,65.393,142.924
Female,68.824,175.032
Female,68.187,159.034
Female,60.042,97.035
Female,61.435,119.599
Female,67.427,166.937
Female,63.579,117.709
Female,65.79,119.671
Female,62.638,136.63
Female,63.823,136.826
Female,64.905,134.819
Female,62.425,117.93
Female,59.747,102.355
Female,63.892,148.971
Female,65.177,145.34
Female,65.781,136.661
Female,61.275,110.287
Female,57.203,103.963
Female,65.011,143.398
Female,62.491,137.086
Female,59.736,129.004
Female,66.482,148.55
Female,60.959,123.158
Female,62.493,118.646
Female,65.241,155.4
Female,63.773,128.279
Female,58.872,92.268
Female,59.822,139.528
Female,64.472,146.842
Female,62.616,127.965
Female,64.262,122.383
Female,65.526,128.923
Female,62.361,148.714
Female,65.026,136.853
Female,63.327,144.273
Female,68.938,157.538
Female,63.464,134.046
Female,65.084,137.168
Female,60.586,116.43
Female,63.204,133.682
Female,61.626,118.763
Female,58.387,102.064
Female,66.651,158.221
Female,58.523,128.778
Female,63.251,143.823
Female,69.446,169.82
Female,62.447,122.607
Female,63.068,93.424
Female,63.288,121.25
Female,66.098,154.56
Female,64.53,124.97
Female,64.061,131.308
Female,63.872,130.212
Female,69.611,170.026
Female,67.39,169.627
Female,62.85,127.519
Female,62.939,124.292
Female,66.161,155.907
Female,63.401,145.317
Female,65.471,155.58
Female,59.998,115.813
Female,62.576,111.379
Female,60.818,133.879
Female,64.086,126.995
Female,62.246,122.034
Female,64.488,148.226
Female,60.399,126.983
Female,61.48,108.043
Female,64.497,139.814
Female,59.922,125.547
Female,56.067,89.571
Female,67.426,157.304
Female,62.64,114.823
Female,59.763,105.153
Female,65.998,141.891
Female,59.81,109.657
Female,67.692,163.903
Female,61.012,108.968
Female,61.79,123.682
Female,63.425,132.639
Female,61.333,139.792
Female,63.999,145.69
Female,69.313,154.485
Female,61.594,122.222
Female,64.886,130.616
Female,66.264,141.299
Female,64.079,132.366
Female,61.927,131.736
Female,63.753,129.873
Female,63.995,130.578
Female,60.304,120.622
Female,66.055,157.676
Female,68.441,153.584
Female,64.688,119.025
Female,63.612,123.743
Female,57.968,118.721
Female,62.994,136.674
Female,62.657,131.731
Female,65.788,160.831
Female,60.246,135.512
Female,64.516,124.592
Female,64.437,151.924
Female,61.826,121.278
Female,62.937,127.725
Female,61.035,111.327
Female,63.411,129.196
Female,57.472,96.314
Female,62.93,136.597
Female,66.203,151.358
Female,59.601,115.228
Female,63.863,116.948
Female,62.981,154.428
Female,63.017,132.008
Female,66.417,142.94
Female,64.986,148.172
Female,59.266,100.649
Female,68.71,165.11
Female,64.434,138.002
Female,63.075,127.702
Female,67.071,160.414
Female,62.747,139.886
Female,66.367,156.421
Female,60.13,122.924
Female,62.746,132.734
Female,67.445,162.436
Female,64.756,142.126
Female,62.191,119.767
Female,63.338,126.382
Female,66.279,144.894
Female,59.895,129.174
Female,63.217,142.426
Female,69.1,177.018
Female,66.164,138.032
Female,61.286,119.536
Female,60.274,106.854
Female,63.218,139.746
Female,63.516,120.81
Female,61.816,116.247
Female,66.556,158.661
Female,64.485,133.323
Female,60.872,120.33
Female,63.608,136.643
Female,61.306,121.889
Female,63.059,116.461
Female,56.098,104.954
Female,63.192,126.332
Female,63.035,139.281
Female,66.922,145.872
Female,64.802,159.877
Female,64.507,134.614
Female,69.303,178.779
Female,61.373,111.308
Female,65.776,160.862
Female,68.459,176.153
Female,60.099,122.745
Female,62.548,123.965
Female,65.6,151.462
Female,67.652,174.835
Female,64.375,129.305
Female,60.913,123.828
Female,61.99,110.926
Female,59.133,129.538
Female,62.867,111.47
Female,65.105,142.293
Female,61.663,112.566
Female,58.633,102.469
Female,69.636,177.589
Female,67.552,160.727
Female,62.18,135.611
Female,62.312,136.237
Female,60.859,114.214
Female,66.167,146.679
Female,58.126,98.403
Female,65.647,143.93
Female,66.475,149.205
Female,63.625,144.046
Female,62.415,137.054
Female,65.46,159.043
Female,63.423,124.689
Female,61.368,124.916
Female,64.121,146.801
Female,59.347,100.092
Female,65.449,149.817
Female,57.79,103.312
Female,59.026,116.812
Female,66.179,142.629
Female,64.015,136.703
Female,64.592,154.932
Female,65.097,142.37
Female,60.732,113.23
Female,62.417,129.754
Female,59.447,112.118
Female,58.49,93.192
Female,63.114,145.269
Female,62.396,121.513
Female,64.218,168.546
Female,62.984,138.924
Female,62.639,123.991
Female,59.735,124.843
Female,62.705,135.591
Female,58.134,89.357
Female,65.734,135.643
Female,60.847,97.725
Female,63.167,138.03
Female,63.505,123.504
Female,63.111,135.805
Female,69.183,175.993
Female,65.114,153.88
Female,62.675,109.148
Female,63.98,137.033
Female,63.65,125.592
Female,65.344,140.587
Female,64.07,128.569
Female,68.378,157.524
Female,61.117,101.097
Female,64.567,137.432
Female,69.352,182.659
Female,63.394,134.332
Female,56.764,79.174
Female,63.833,132.507
Female,58.85,119.452
Female,66.248,163.577
Female,63.074,134.446
Female,63.763,132.611
Female,62.515,129.174
Female,61.828,123.823
Female,63.491,123.187
Female,61.018,120.442
Female,63.49,133.142
Female,61.528,117.655
Female,62.653,122.756
Female,64.193,137.84
Female,65.8,157.294
Female,63.787,120.839
Female,61.186,109.582
Female,59.354,106.108
Female,62.705,142.79
Female,61.926,113.648
Female,61.991,131.411
Female,58.162,105.147
Female,67.412,147.361
Female,62.075,119.659
Female,65.498,159.09
Female,62.615,128.168
Female,64.434,162.525
Female,63.449,132.019
Female,64.036,144.49
Female,62.868,122.782
Female,61.845,110.982
Female,62.796,128.806
Female,60.397,112.883
Female,61.931,141.441
Female,66.473,162.581
Female,61.611,124.532
Female,62.579,141.375
Female,62.035,119.418
Female,61.873,122.539
Female,64.833,138.522
Female,58.918,111.334
Female,63.523,136.57
Female,62.353,124.067
Female,65.873,155.916
Female,64.962,141.483
Female,66.722,122.794
Female,61.311,113.52
Female,63.502,123.076
Female,64.656,143.827
Female,69.42,181.854
Female,62.338,107.004
Female,63.944,126.979
Female,67.615,174.322
Female,67.117,154.173
Female,60.519,133.539
Female,61.836,141.58
Female,66.478,146.58
Female,68.452,171.573
Female,68.179,144.334
Female,61.119,108.439
Female,63.396,145.615
Female,66.324,148.671
Female,66.046,143.328
Female,64.742,167.142
Female,67.511,159.95
Female,61.775,113.154
Female,65.187,135.432
Female,60.426,130.629
Female,63.461,127.306
Female,62.093,116.764
Female,63.665,132.296
Female,60.051,115.656
Female,64.229,140.998
Female,64.334,138.739
Female,60.607,109.051
Female,63.925,132.96
Female,63.768,134.752
Female,61.207,104.515
Female,64.226,152.972
Female,62.012,125.286
Female,62.176,144.185
Female,59.85,101.716
Female,63.643,135.423
Female,64.986,141.288
Female,62.476,132.518
Female,60.186,102.099
Female,64.628,137.175
Female,61.424,148.115
Female,64.374,155.083
Female,61.465,120.715
Female,64.651,135.034
Female,64.187,133.351
Female,68.711,178.871
Female,64.293,146.702
Female,63.582,147.65
Female,65.219,138.57
Female,66.366,137.288
Female,61.617,117.134
Female,64.795,152.918
Female,60.684,118.078
Female,69.534,163.796
Female,66.178,157.792
Female,65.428,143.336
Female,59.167,109.87
Female,65.296,141.551
Female,60.258,115.39
Female,64.432,159.336
Female,59.385,109.688
Female,64.84,137.7
Female,65.616,123.498
Female,66.935,143.204
Female,63.674,135.831
Female,57.765,89.79
Female,68.752,174.58
Female,65.962,150.764
Female,64.272,121.741
Female,66.541,150.971
Female,66.835,155.995
Female,66.728,162.599
Female,63.883,139.203
Female,57.158,94.263
Female,66.794,127.097
Female,60.81,120.94
Female,67.628,169.688
Female,63.043,117.034
Female,59.907,105.65
Female,61.53,126.352
Female,66.012,147.196
Female,65.831,147.15
Female,62.055,115.767
Female,67.045,140.816
Female,62.131,125.283
Female,60.285,126.957
Female,64.981,140.401
Female,61.725,134.256
Female,67.923,172.168
Female,64.844,143.463
Female,65.011,151.189
Female,65.056,151.114
Female,65.22,150.441
Female,68.333,159.089
Female,66.437,129.359
Female,57.796,112.458
Female,63.068,131.492
Female,59.773,127.066
Female,58.119,116.397
Female,57.937,97.708
Female,58.823,108.36
Female,65.545,142.704
Female,65.335,147.102
Female,63.014,115.962
Female,65.729,137.84
Female,66.47,152.809
Female,63.638,131.421
Female,59.624,107.375
Female,63.957,148.369
Female,62.364,113.927
Female,64.089,136.792
Female,64.846,139.169
Female,62.555,135.666
Female,61.279,135.081
Female,63.231,138.831
Female,63.417,144.874
Female,60.124,109.389
Female,67.844,171.737
Female,63.071,145.871
Female,63.4,147.605
Female,62.688,116.272
Female,62.678,120.906
Female,63.588,117.441
Female,63.332,126.108
Female,58.559,131.404
Female,65.068,160.801
Female,63.88,143.909
Female,65.484,144.41
Female,65.203,125.199
Female,64.56,151.292
Female,60.46,125.464
Female,64.92,152.899
Female,67.122,165.325
Female,72.43,177.97
Female,65.232,174.471
Female,60.815,108.708
Female,61.675,134.708
Female,65.5,171.131
Female,63.834,133.777
Female,64.258,144.081
Female,61.709,132.915
Female,63.911,128.094
Female,59.026,106.371
Female,64.799,146.037
Female,65.45,150.339
Female,61.893,128.557
Female,56.886,99.874
Female,59.141,103.027
Female,63.477,127.337
Female,60.664,111.166
Female,62.986,129.449
Female,69.809,162.651
Female,66.476,164.865
Female,61.113,114.433
Female,66.37,149.479
Female,67.382,144.307
Female,64.403,162.561
Female,63.501,126.861
Female,66.191,149.582
Female,62.381,117.82
Female,63.97,146.303
Female,63.535,121.116
Female,65.271,133.573
Female,62.029,113.889
Female,63.804,120.608
Female,66.06,158.536
Female,65.406,158.055
Female,59.395,124.212
Female,65.131,130.16
Female,62.823,126.797
Female,65.28,157.98
Female,60.399,115.417
Female,59.171,106.14
